movieId,reviewCount,positiveReviewCount,negativeReviewCount,positiveReviewRatio,negativeReviewRatio,meanSentimentScore,medianSentimentScore,sentimentReliability,adjustedSentimentScore,sentimentStd,meanPositiveProb,meanNegativeProb,meanSentimentConfidence
1273,2,2,0,1.0,0.0,0.9839967541189621,0.9839967541189621,0.2857142857142857,0.2811419297482749,0.020586532387240328,0.9919983709447036,0.008001616825741508,0.9919983709447036
1274,3,3,0,1.0,0.0,0.897225806748617,0.990582693860216,0.375,0.33645967753073136,0.1648480026097674,0.9486128977108045,0.05138709096218747,0.9486128977108045
1275,1,1,0,1.0,0.0,0.9988809676478374,0.9988809676478374,0.16666666666666666,0.16648016127463955,0.0,0.9994404427957215,0.000559475147884164,0.9994404427957215
1276,2,2,0,1.0,0.0,0.970873231528281,0.970873231528281,0.2857142857142857,0.2773923518652231,0.035155794995319053,0.9854366121842522,0.014563380655971155,0.9854366121842522
1278,4,4,0,1.0,0.0,0.9962679811911217,0.9960314880185459,0.4444444444444444,0.4427857694182763,0.001478039803103173,0.9981339953478765,0.0018660141567548652,0.9981339953478765
1279,1,1,0,1.0,0.0,0.8235056326422893,0.8235056326422893,0.16666666666666666,0.13725093877371486,0.0,0.9117528136347381,0.08824718099244884,0.9117528136347381
1280,2,2,0,1.0,0.0,0.5356319890565049,0.5356319890565049,0.2857142857142857,0.1530377111590014,0.5988332868699032,0.7678159781407734,0.2321839890842686,0.7678159781407734
1281,2,2,0,1.0,0.0,0.9571414839590418,0.9571414839590418,0.2857142857142857,0.27346899541686903,0.05906057536252229,0.9785707415396527,0.02142925758061099,0.9785707415396527
1282,2,2,0,1.0,0.0,0.9976470638749317,0.9976470638749317,0.2857142857142857,0.2850420182499805,0.0008799199349895951,0.9988235369222721,0.0011764730473403126,0.9988235369222721
1283,5,4,1,0.8,0.2,0.46934984361703247,0.9829084102383339,0.5,0.23467492180851623,0.8614996124108893,0.7346749222608796,0.2653250786438472,0.9330696278719255
1284,4,4,0,1.0,0.0,0.8491068193142719,0.999228848059398,0.4444444444444444,0.3773808085841208,0.30055947087053264,0.9245534093763369,0.07544659006206499,0.9245534093763369
1285,3,1,2,0.3333333333333333,0.6666666666666666,-0.35989087570636613,-0.7912495102993278,0.375,-0.1349590783898873,0.9244268373388341,0.3200545570344847,0.6799454327408508,0.9137362412445836
1286,1,1,0,1.0,0.0,0.9614227112782839,0.9614227112782839,0.16666666666666666,0.16023711854638065,0.0,0.9807113478722354,0.019288636593951435,0.9807113478722354
1287,4,4,0,1.0,0.0,0.997576904335586,0.9978112518382484,0.4444444444444444,0.4433675130380382,0.001820432144262331,0.9987884472289953,0.0012115428934093824,0.9987884472289953
1288,3,2,1,0.6666666666666666,0.3333333333333333,0.2669315436188959,0.8097596438425892,0.375,0.10009932885708595,1.0995015044656,0.6334657570791253,0.36653421346022946,0.9662715949751165
1289,3,1,2,0.3333333333333333,0.6666666666666666,-0.1700046637798909,-0.47227292447476776,0.375,-0.06375174891745909,1.001855712502384,0.41499766849316927,0.5850023322730602,0.9010629455451576
1290,4,3,1,0.75,0.25,0.6586262345045053,0.9927806040068758,0.4444444444444444,0.2927227708908912,0.6722374931115354,0.8293131314108335,0.17068689690632824,0.9167372121058662
1291,5,5,0,1.0,0.0,0.9978388806094038,0.9980166819803217,0.5,0.4989194403047019,0.0017292922120813634,0.9989194593772412,0.0010805787678373926,0.9989194593772412
1292,2,2,0,1.0,0.0,0.8878394614802037,0.8878394614802037,0.2857142857142857,0.25366841756577246,0.09602843858358241,0.9439197269700714,0.056080265489867775,0.9439197269700714
1293,1,1,0,1.0,0.0,0.9934273162872895,0.9934273162872895,0.16666666666666666,0.1655712193812149,0.0,0.9967136548913044,0.0032863386040148527,0.9967136548913044
1295,1,0,1,0.0,1.0,-0.36206192512150875,-0.36206192512150875,0.16666666666666666,-0.06034365418691812,0.0,0.3189690503441755,0.6810309754656843,0.6810309754656843
1296,2,2,0,1.0,0.0,0.9913819575788863,0.9913819575788863,0.2857142857142857,0.28325198787968175,0.00018893454580963453,0.9956909772924751,0.004309019713588917,0.9956909772924751
1297,2,2,0,1.0,0.0,0.9879021413940419,0.9879021413940419,0.2857142857142857,0.28225775468401193,0.0038141803927808685,0.9939510428387186,0.006048901444676661,0.9939510428387186
1298,2,2,0,1.0,0.0,0.8280350885036082,0.8280350885036082,0.2857142857142857,0.23658145385817375,0.2402394230439435,0.9140175279959919,0.0859824394923837,0.9140175279959919
1299,3,3,0,1.0,0.0,0.9742057826287923,0.9918190488532254,0.375,0.3653271684857971,0.03322753783590189,0.98710288280693,0.012897100178137888,0.98710288280693
1300,2,2,0,1.0,0.0,0.9209796833304811,0.9209796833304811,0.2857142857142857,0.26313705238013746,0.06333563386336098,0.960489858606924,0.03951017527644305,0.960489858606924
1301,4,3,1,0.75,0.25,0.5685682813155488,0.9014840815334213,0.4444444444444444,0.2526970139180217,0.7267167200224279,0.7842841316120985,0.21571585029654972,0.9134268208521564
1302,6,5,1,0.8333333333333334,0.16666666666666666,0.6725875953422044,0.9957440780298144,0.5454545454545454,0.3668659610957478,0.7857900129002184,0.8362938018551689,0.16370620651296452,0.9915127242710433
1303,3,3,0,1.0,0.0,0.9985472388888992,0.9988968458699121,0.375,0.3744552145833372,0.0006644594319440311,0.9992736432941438,0.00072640440524454,0.9992736432941438
1304,6,6,0,1.0,0.0,0.9779891577265389,0.9955345129384388,0.5454545454545454,0.533448631487203,0.04631513143530606,0.9889945802435295,0.011005422516990437,0.9889945802435295
1305,4,2,2,0.5,0.5,0.10889670541474067,0.19478320506238722,0.4444444444444444,0.048398535739884736,0.9282609076366947,0.5544483461392911,0.44555164072455045,0.8965559717139934
1306,1,0,1,0.0,1.0,-0.994046179835076,-0.994046179835076,0.16666666666666666,-0.165674363305846,0.0,0.0029768911681074726,0.9970230710031835,0.9970230710031835
1307,5,3,2,0.6,0.4,0.2778691006584421,0.9928014144043013,0.5,0.13893455032922106,0.9868826757224745,0.6389345407187886,0.36106544006034647,0.9593035344393618
1320,8,6,2,0.75,0.25,0.39137671642041044,0.9709685379310404,0.6153846153846154,0.24084721010486798,0.8976215714798728,0.6956883727605458,0.3043116563401354,0.9428464907137275
1321,4,4,0,1.0,0.0,0.9809185108068731,0.9963733611790382,0.4444444444444444,0.43596378258083246,0.03271586264241285,0.9904592611314206,0.009540750324547514,0.9904592611314206
1327,2,2,0,1.0,0.0,0.986475791674488,0.986475791674488,0.2857142857142857,0.28185022619271083,0.018652435705584437,0.9932378951734803,0.0067621034989923156,0.9932378951734803
1330,3,2,1,0.6666666666666666,0.3333333333333333,0.3552721801062642,0.9924866675020575,0.375,0.1332270675398491,1.109662651127895,0.6776360929595603,0.3223639128532962,0.9863193264561438
1333,3,2,1,0.6666666666666666,0.3333333333333333,0.20768029053550427,0.6191962112218906,0.375,0.0778801089508141,1.0587849022028817,0.6038401434838523,0.39615985294834805,0.9355339462223258
1334,2,2,0,1.0,0.0,0.9354600702420215,0.9354600702420215,0.2857142857142857,0.2672743057834347,0.07636160631297959,0.9677300244676597,0.03226995422563815,0.9677300244676597
1339,5,4,1,0.8,0.2,0.5855374078249463,0.9887141885095938,0.5,0.29276870391247317,0.8842145223500624,0.7927687064680186,0.20723129864307213,0.991872874231003
1340,2,2,0,1.0,0.0,0.957869666490659,0.957869666490659,0.2857142857142857,0.2736770475687597,0.058281069962476735,0.9789348395991309,0.021065173108471866,0.9789348395991309
1343,3,3,0,1.0,0.0,0.9846765681283237,0.9898160424127996,0.375,0.3692537130481214,0.013483419069797423,0.9923382782758807,0.007661710147557034,0.9923382782758807
1344,2,2,0,1.0,0.0,0.9958808251165951,0.9958808251165951,0.2857142857142857,0.28453737860474143,0.0029702694680220775,0.9979404122562383,0.002059587139643191,0.9979404122562383
1345,4,4,0,1.0,0.0,0.9988327067925629,0.9991515553344197,0.4444444444444444,0.4439256474633613,0.0010316184815973726,0.999416346566412,0.0005836397738491156,0.999416346566412
1346,1,1,0,1.0,0.0,0.9987733098459832,0.9987733098459832,0.16666666666666666,0.16646221830766386,0.0,0.9993866343557098,0.0006133245097266303,0.9993866343557098
1347,3,3,0,1.0,0.0,0.9755671909568734,0.9963683527343128,0.375,0.36583769660882753,0.03830517789666208,0.9877835769889786,0.012216386032105092,0.9877835769889786
1348,2,2,0,1.0,0.0,0.983162144315429,0.983162144315429,0.2857142857142857,0.2809034698044083,0.022663376874828597,0.9915810881434259,0.008418943827996987,0.9915810881434259
1350,3,2,1,0.6666666666666666,0.3333333333333333,0.3285867993008452,0.9832949558091084,0.375,0.12322004973781696,1.140792636724174,0.664293390494702,0.3357065911938568,0.9938531492385211
1353,1,0,1,0.0,1.0,-0.5870616326756233,-0.5870616326756233,0.16666666666666666,-0.0978436054459372,0.0,0.20646918366218833,0.7935308163378116,0.7935308163378116
1354,3,2,1,0.6666666666666666,0.3333333333333333,0.29393798898526774,0.8674575153729657,0.375,0.1102267458694754,1.1098343565149968,0.6469690018427442,0.35303101285747646,0.9754066651957171
1355,1,0,1,0.0,1.0,-0.8753586866087832,-0.8753586866087832,0.16666666666666666,-0.1458931144347972,0.0,0.062320668818586965,0.9376793554273702,0.9376793554273702
1356,6,4,2,0.6666666666666666,0.3333333333333333,0.32951652663346725,0.9782614310657314,0.5454545454545454,0.1797362872546185,1.021773178344749,0.6647582775451165,0.3352417509116492,0.9945629374031646
1357,1,1,0,1.0,0.0,0.9980523238256896,0.9980523238256896,0.16666666666666666,0.16634205397094826,0.0,0.9990261898068294,0.000973865981139834,0.9990261898068294
1358,2,2,0,1.0,0.0,0.9845064783495303,0.9845064783495303,0.2857142857142857,0.2812875652427229,0.020848766161999672,0.9922532564104763,0.007746778060945957,0.9922532564104763
1359,2,2,0,1.0,0.0,0.7387585517639915,0.7387585517639915,0.2857142857142857,0.211073871932569,0.3690142759417298,0.86937927669949,0.1306207249354985,0.86937927669949
1363,1,0,1,0.0,1.0,-0.9871884754725865,-0.9871884754725865,0.16666666666666666,-0.1645314125787644,0.0,0.006405765979320972,0.9935942414519074,0.9935942414519074
1367,4,2,2,0.5,0.5,-0.21452652429920324,-0.4367454178963026,0.4444444444444444,-0.09534512191075699,0.9487716080251954,0.39273673662531106,0.6072632609245143,0.8772923445050635
1370,5,3,2,0.6,0.4,0.24334699062594414,0.9721722810164741,0.5,0.12167349531297207,1.024271512552832,0.6216734989311103,0.37832650830516623,0.9722737831947443
1371,3,1,2,0.3333333333333333,0.6666666666666666,-0.36085505225589576,-0.5607516600353883,0.375,-0.1353206445959609,0.7579184523534551,0.31957247860098115,0.6804275308568769,0.8394196301793585
1372,2,2,0,1.0,0.0,0.9972912280948562,0.9972912280948562,0.2857142857142857,0.2849403508842446,0.0029877184796039975,0.9986456130922531,0.0013543849973969325,0.9986456130922531
1373,5,2,3,0.4,0.6,-0.03043286792345028,-0.14194099557487622,0.5,-0.01521643396172514,0.9889496907650134,0.4847835718798915,0.5152164398033418,0.9089633341434442
1374,3,3,0,1.0,0.0,0.9977808806248665,0.998234905670042,0.375,0.3741678302343249,0.0013472498232219702,0.9988904493406325,0.0011095687157661007,0.9988904493406325
1375,5,5,0,1.0,0.0,0.9479944544649019,0.9972977970219865,0.5,0.47399722723245097,0.1107702530414826,0.9739972203841791,0.02600276591927722,0.9739972203841791
1376,2,1,1,0.5,0.5,-0.0012327204190219487,-0.0012327204190219487,0.2857142857142857,-0.000352205834006271,1.4110850252621754,0.4993836410403366,0.5006163614593586,0.9988938963466851
1377,4,3,1,0.75,0.25,0.49618766518960256,0.9396294571198773,0.4444444444444444,0.2205278511953789,0.9283314902380028,0.7480938250106705,0.2519061598210679,0.9715974845616306
1378,3,3,0,1.0,0.0,0.9259884001102057,0.9457220943820592,0.375,0.3472456500413271,0.08533894903552607,0.9629942027218618,0.03700580261165613,0.9629942027218618
1379,3,3,0,1.0,0.0,0.9840411456533094,0.9834194014930304,0.375,0.369015429619991,0.0021601515982206843,0.992020569489083,0.00797942383577352,0.992020569489083
1380,5,5,0,1.0,0.0,0.9874339310922494,0.9974464267282418,0.5,0.4937169655461247,0.023169517211244224,0.9937169684332796,0.006283037341030272,0.9937169684332796
1381,1,0,1,0.0,1.0,-0.9996059101971764,-0.9996059101971764,0.16666666666666666,-0.16660098503286272,0.0,0.00019706775330834917,0.9998029779504847,0.9998029779504847
1382,2,1,1,0.5,0.5,0.28549242242662265,0.28549242242662265,0.2857142857142857,0.08156926355046361,0.9502930442454883,0.6427462105768266,0.3572537881502039,0.8359793272137115
1385,3,3,0,1.0,0.0,0.9975818747208018,0.9989107280636011,0.375,0.3740932030203007,0.0027811752169211207,0.998790960841382,0.0012090861205801874,0.998790960841382
1387,9,8,1,0.8888888888888888,0.1111111111111111,0.7046677413392706,0.9983580661601708,0.6428571428571429,0.4530006908609597,0.6260590250304702,0.8523338699912917,0.14766612865202108,0.9418687033663427
1388,5,3,2,0.6,0.4,0.22852045416639744,0.9966198770623458,0.5,0.11426022708319872,1.0554202031681783,0.6142602414253683,0.38573978725897085,0.9848715460853723
1389,3,0,3,0.0,1.0,-0.9785602263901564,-0.9846015860957483,0.375,-0.36696008489630866,0.023769015811288177,0.010719869988304896,0.9892800963784613,0.9892800963784613
1391,4,3,1,0.75,0.25,0.5251848910757531,0.899245173002759,0.4444444444444444,0.23341550714477913,0.8155407982338703,0.762592442575224,0.2374075514994709,0.9358106555553558
1393,2,1,1,0.5,0.5,0.01651760433381666,0.01651760433381666,0.2857142857142857,0.004719315523947617,1.3890651477058773,0.5082588264862966,0.49174122215247995,0.9911087170457478
1394,2,1,1,0.5,0.5,0.2568672247616258,0.2568672247616258,0.2857142857142857,0.0733906356461788,1.0477852106501369,0.6284336192657312,0.3715663945041054,0.8704480207237617
1396,1,1,0,1.0,0.0,0.9982346515960759,0.9982346515960759,0.16666666666666666,0.1663724419326793,0.0,0.9991173133718101,0.0008826617757341853,0.9991173133718101
1398,1,1,0,1.0,0.0,0.9953905305731188,0.9953905305731188,0.16666666666666666,0.16589842176218644,0.0,0.9976952929015553,0.0023047623284366153,0.9976952929015553
1407,2,2,0,1.0,0.0,0.9974156324399279,0.9974156324399279,0.2857142857142857,0.28497589498283654,0.002052065315754959,0.9987078018128075,0.0012921693728795978,0.9987078018128075
1408,2,2,0,1.0,0.0,0.9420578574199934,0.9420578574199934,0.2857142857142857,0.2691593878342838,0.0751046207030793,0.971028935728703,0.02897107830870962,0.971028935728703
1409,2,1,1,0.5,0.5,0.0074093589820178885,0.0074093589820178885,0.2857142857142857,0.002116959709147968,1.4023721917423797,0.5037047010537892,0.49629534207177134,0.9958134648270193
1411,1,1,0,1.0,0.0,0.999063277709307,0.999063277709307,0.16666666666666666,0.1665105462848845,0.0,0.9995316609297649,0.00046838322045779466,0.9995316609297649
1416,1,0,1,0.0,1.0,-0.9994001649183668,-0.9994001649183668,0.16666666666666666,-0.16656669415306113,0.0,0.00029991324240471415,0.9997000781607716,0.9997000781607716
1419,2,2,0,1.0,0.0,0.9066288069840938,0.9066288069840938,0.2857142857142857,0.25903680199545537,0.12805012889133827,0.9533144242258694,0.04668561724177574,0.9533144242258694
1425,1,0,1,0.0,1.0,-0.9795040683981813,-0.9795040683981813,0.16666666666666666,-0.16325067806636354,0.0,0.010247978163354191,0.9897520465615355,0.9897520465615355
1427,1,0,1,0.0,1.0,-0.36400184631347654,-0.36400184631347654,0.16666666666666666,-0.06066697438557942,0.0,0.3179991040910993,0.6820009504045759,0.6820009504045759
1429,1,1,0,1.0,0.0,0.9994187974371016,0.9994187974371016,0.16666666666666666,0.16656979957285026,0.0,0.9997094018118722,0.00029060437477060726,0.9997094018118722
1431,1,1,0,1.0,0.0,0.9953402909967634,0.9953402909967634,0.16666666666666666,0.16589004849946054,0.0,0.9976701383237485,0.002329847326985112,0.9976701383237485
1438,1,0,1,0.0,1.0,-0.9455573756391831,-0.9455573756391831,0.16666666666666666,-0.15759289593986384,0.0,0.027221281884124926,0.972778657523308,0.972778657523308
1457,1,1,0,1.0,0.0,0.9984693815012347,0.9984693815012347,0.16666666666666666,0.1664115635835391,0.0,0.9992347029657322,0.000765321464497644,0.9992347029657322
1460,1,1,0,1.0,0.0,0.9177172214170045,0.9177172214170045,0.16666666666666666,0.1529528702361674,0.0,0.9588586348521558,0.041141413435151306,0.9588586348521558
1461,2,2,0,1.0,0.0,0.9894594022363581,0.9894594022363581,0.2857142857142857,0.28270268635324514,0.007452844103220639,0.9947296908112611,0.005270288574902829,0.9947296908112611
1464,2,2,0,1.0,0.0,0.632300571835905,0.632300571835905,0.2857142857142857,0.18065730623883,0.5183169683860334,0.8161502719259396,0.18384970009003448,0.8161502719259396
1468,1,1,0,1.0,0.0,0.9252386960116299,0.9252386960116299,0.16666666666666666,0.15420644933527164,0.0,0.962619348005815,0.03738065199418501,0.962619348005815
1474,2,0,2,0.0,1.0,-0.9920318524310121,-0.9920318524310121,0.2857142857142857,-0.2834376721231463,0.0031632925295406646,0.0039840687214492635,0.9960159211524614,0.9960159211524614
1479,5,3,2,0.6,0.4,0.07564837515861486,0.35275666936864997,0.5,0.03782418757930743,1.0036507462818611,0.5378242067601555,0.46217583160154063,0.9319113554524294
1483,2,1,1,0.5,0.5,0.027010030661701045,0.027010030661701045,0.2857142857142857,0.00771715161762887,1.3744488985355632,0.5135050237725634,0.48649499311086236,0.9859410767161518
1485,2,2,0,1.0,0.0,0.9974385360255837,0.9974385360255837,0.2857142857142857,0.28498243886445246,0.0022067049379981504,0.9987192613737923,0.0012807253482086318,0.9987192613737923
1487,2,2,0,1.0,0.0,0.9763745064628835,0.9763745064628835,0.2857142857142857,0.27896414470368097,0.03294357948041914,0.9881872458191159,0.011812739356232322,0.9881872458191159
1488,1,0,1,0.0,1.0,-0.999337680564311,-0.999337680564311,0.16666666666666666,-0.16655628009405182,0.0,0.00033114348097067133,0.9996688240452817,0.9996688240452817
1497,1,0,1,0.0,1.0,-0.26028950074139756,-0.26028950074139756,0.16666666666666666,-0.04338158345689959,0.0,0.3698552917031681,0.6301447924445657,0.6301447924445657
1499,3,2,1,0.6666666666666666,0.3333333333333333,0.32888338990785454,0.9852234058909946,0.375,0.12333127121544546,1.1419704473153982,0.6644416838230521,0.33555829391519754,0.9943570260546437
1500,1,1,0,1.0,0.0,0.9997305823297336,0.9997305823297336,0.16666666666666666,0.16662176372162224,0.0,0.9998653017241379,0.00013471939440431267,0.9998653017241379
1513,1,1,0,1.0,0.0,0.9239403819309846,0.9239403819309846,0.16666666666666666,0.1539900636551641,0.0,0.9619702055254056,0.03802982359442092,0.9619702055254056
1515,1,0,1,0.0,1.0,-0.799220045256524,-0.799220045256524,0.16666666666666666,-0.13320334087608732,0.0,0.10039000275470458,0.8996100480112286,0.8996100480112286
1517,2,1,1,0.5,0.5,0.18603321259822392,0.18603321259822392,0.2857142857142857,0.0531523464566354,1.1446749018584494,0.593016604486795,0.4069833918885712,0.9047036908667608
1518,3,2,1,0.6666666666666666,0.3333333333333333,0.17297902193200973,0.5176034792505129,0.375,0.06486713322450365,1.0424932369243693,0.5864895008093404,0.41351047887733067,0.9192199585205109
1527,6,5,1,0.8333333333333334,0.16666666666666666,0.7502492155322309,0.9960883864817041,0.5454545454545454,0.40922684483576227,0.5404053903466782,0.8751246040234572,0.12487538849122633,0.932923060800731
1541,1,1,0,1.0,0.0,0.9950669255852699,0.9950669255852699,0.16666666666666666,0.16584448759754497,0.0,0.9975334167480469,0.002466491162776947,0.9975334167480469
1542,2,2,0,1.0,0.0,0.9903182557250447,0.9903182557250447,0.2857142857142857,0.2829480730642985,0.009926047114339679,0.9951591590060577,0.004840903281012855,0.9951591590060577
1544,8,2,6,0.25,0.75,-0.3866214996775462,-0.9757185450957296,0.6153846153846154,-0.23792092287848998,0.8910801005425961,0.306689247331751,0.6933107470092973,0.9340968059723551
1552,5,5,0,1.0,0.0,0.995794649816454,0.9990048602016436,0.5,0.497897324908227,0.007388824818551229,0.9978973173184336,0.0021026675019796006,0.9978973173184336
1554,1,0,1,0.0,1.0,-0.7103158143037174,-0.7103158143037174,0.16666666666666666,-0.11838596905061956,0.0,0.1448420759315237,0.8551578902352411,0.8551578902352411
1556,1,1,0,1.0,0.0,0.7799824873606365,0.7799824873606365,0.16666666666666666,0.12999708122677273,0.0,0.8899912304348416,0.11000874307420519,0.8899912304348416
1562,4,2,2,0.5,0.5,-0.03332473063974242,-0.05960945731967665,0.4444444444444444,-0.014810991395441076,1.0212085663518788,0.48333763130874274,0.5166623619484851,0.9381712021175218
1566,2,2,0,1.0,0.0,0.9789895270143688,0.9789895270143688,0.2857142857142857,0.2797112934326768,0.027205238450964515,0.9894947630947692,0.010505236080400413,0.9894947630947692
1569,3,2,1,0.6666666666666666,0.3333333333333333,0.3335683627534681,0.9940226086974144,0.375,0.12508813603255053,1.148882153172631,0.6667842032330769,0.3332158404796087,0.9977983342271708
1572,1,0,1,0.0,1.0,-0.9717570931135776,-0.9717570931135776,0.16666666666666666,-0.1619595155189296,0.0,0.014121491514042229,0.9858785846276198,0.9858785846276198
1573,5,4,1,0.8,0.2,0.5992943905200945,0.9953063751610233,0.5,0.29964719526004724,0.8799531195936738,0.7996471976796267,0.20035280715953213,0.9945997400640921
1580,6,5,1,0.8333333333333334,0.16666666666666666,0.7553491899005488,0.9991754317108237,0.5454545454545454,0.41200864903666296,0.593449493975315,0.877674592150315,0.12232540224976628,0.9536750579404104
1584,4,3,1,0.75,0.25,0.33492588753868185,0.6707257598142238,0.4444444444444444,0.14885595001719193,0.9359656665744167,0.6674629470665763,0.3325370595278945,0.9160574100711739
1586,1,0,1,0.0,1.0,-0.984841941087649,-0.984841941087649,0.16666666666666666,-0.16414032351460817,0.0,0.007579009061918239,0.9924209501495672,0.9924209501495672
1587,2,2,0,1.0,0.0,0.7024411461136024,0.7024411461136024,0.2857142857142857,0.20069747031817212,0.42026195268981975,0.8512205985748714,0.14877945246126903,0.8512205985748714
1588,1,1,0,1.0,0.0,0.9990386947158324,0.9990386947158324,0.16666666666666666,0.1665064491193054,0.0,0.9995193785405254,0.0004806838246930643,0.9995193785405254
1589,6,5,1,0.8333333333333334,0.16666666666666666,0.6389934304419527,0.9834057635763316,0.5454545454545454,0.348541871150156,0.8032552874010551,0.819496708300414,0.1805032778584613,0.9857195436162199
1590,7,7,0,1.0,0.0,0.8487905357437527,0.9950317409570499,0.5833333333333334,0.4951278125171891,0.33413240193611077,0.9243952739914761,0.07560473824772333,0.9243952739914761
1591,1,0,1,0.0,1.0,-0.9948827658227818,-0.9948827658227818,0.16666666666666666,-0.16581379430379695,0.0,0.002558600224420696,0.9974413660472025,0.9974413660472025
1595,1,0,1,0.0,1.0,-0.45509028153358094,-0.45509028153358094,0.16666666666666666,-0.07584838025559681,0.0,0.27245484946964466,0.7275451310032256,0.7275451310032256
1597,3,2,1,0.6666666666666666,0.3333333333333333,0.36843821027418033,0.9988826187199926,0.375,0.13816432885281762,1.092504208601995,0.6842190930169824,0.31578088274280197,0.9819114049344803
1603,2,1,1,0.5,0.5,0.37394948060478617,0.37394948060478617,0.2857142857142857,0.10684270874422461,0.8826227365059043,0.6869747255426878,0.3130252449379017,0.8120542463466709
1604,1,1,0,1.0,0.0,0.982284102588892,0.982284102588892,0.16666666666666666,0.16371401709814865,0.0,0.9911420345306396,0.008857931941747665,0.9911420345306396
1605,1,1,0,1.0,0.0,0.9681392925373022,0.9681392925373022,0.16666666666666666,0.16135654875621702,0.0,0.9840696767908363,0.01593038425353414,0.9840696767908363
1606,2,1,1,0.5,0.5,-0.006556052768622589,-0.006556052768622589,0.2857142857142857,-0.001873157933892168,1.4017808376777574,0.49672197761541664,0.5032780303840393,0.9956043720293786
1608,6,6,0,1.0,0.0,0.9818816889979193,0.9911315400754853,0.5454545454545454,0.5355718303625013,0.024739237247281613,0.9909408511722781,0.009059162174358782,0.9909408511722781
1609,1,0,1,0.0,1.0,-0.9866086084894673,-0.9866086084894673,0.16666666666666666,-0.16443476808157786,0.0,0.006695682757368712,0.9933042912468361,0.9933042912468361
1610,3,3,0,1.0,0.0,0.9932111373534567,0.9962552698917034,0.375,0.37245417650754625,0.005842053393631342,0.9966055796079605,0.0033944422545037593,0.9966055796079605
1611,1,1,0,1.0,0.0,0.9996545607270287,0.9996545607270287,0.16666666666666666,0.16660909345450478,0.0,0.9998272982510653,0.00017273752403653358,0.9998272982510653
1614,2,2,0,1.0,0.0,0.9847059427476441,0.9847059427476441,0.2857142857142857,0.28134455507075545,0.00420310309172616,0.9923529688085102,0.0076470260608661475,0.9923529688085102
1615,2,1,1,0.5,0.5,0.3347461095346327,0.3347461095346327,0.2857142857142857,0.09564174558132361,0.9402367376214474,0.6673730512785782,0.33262694174394547,0.8324238830576829
1616,1,0,1,0.0,1.0,-0.9919326017105502,-0.9919326017105502,0.16666666666666666,-0.1653221002850917,0.0,0.004033692521986618,0.9959662942325368,0.9959662942325368
1617,2,2,0,1.0,0.0,0.9854481864643503,0.9854481864643503,0.2857142857142857,0.2815566247041001,0.0029098209936902117,0.9927241031795307,0.0072759167151804135,0.9927241031795307
1619,2,2,0,1.0,0.0,0.9916362475043772,0.9916362475043772,0.2857142857142857,0.28332464214410774,0.008534815092234287,0.9958180974647904,0.004181849960413279,0.9958180974647904
1620,5,4,1,0.8,0.2,0.6330512536410928,0.8974134596567306,0.5,0.3165256268205464,0.6492510567922507,0.8165256130632702,0.18347435942217746,0.9201136764395608
1623,2,2,0,1.0,0.0,0.9964980636712042,0.9964980636712042,0.2857142857142857,0.2847137324774869,0.0026019796673612153,0.9982490404435351,0.0017509767723309076,0.9982490404435351
1625,1,1,0,1.0,0.0,0.9996498838568536,0.9996498838568536,0.16666666666666666,0.16660831397614226,0.0,0.999824964083158,0.0001750802263044394,0.999824964083158
1627,1,1,0,1.0,0.0,0.9994472437710674,0.9994472437710674,0.16666666666666666,0.16657454062851124,0.0,0.9997236463758681,0.00027640260480068347,0.9997236463758681
1633,1,1,0,1.0,0.0,0.9341990757436259,0.9341990757436259,0.16666666666666666,0.155699845957271,0.0,0.9670995434684933,0.03290046772486727,0.9670995434684933
1635,1,1,0,1.0,0.0,0.9839257493506384,0.9839257493506384,0.16666666666666666,0.16398762489177304,0.0,0.9919629062179232,0.008037156867284845,0.9919629062179232
1639,2,0,2,0.0,1.0,-0.9933729670389447,-0.9933729670389447,0.2857142857142857,-0.2838208477254128,0.00875609932596466,0.0033135314146351003,0.9966864984535798,0.9966864984535798
1641,3,3,0,1.0,0.0,0.9909577278218057,0.9954987815240535,0.375,0.3716091479331771,0.01141014771616652,0.9954788606900505,0.00452113286824486,0.9954788606900505
1643,1,1,0,1.0,0.0,0.9977437298911721,0.9977437298911721,0.16666666666666666,0.16629062164852867,0.0,0.9988718744534165,0.0011281445622444153,0.9988718744534165
1644,4,3,1,0.75,0.25,0.4355908441188183,0.8189725547168782,0.4444444444444444,0.1935959307194748,0.9030867149468051,0.7177954093820507,0.28220456526323234,0.9415879300801926
1645,3,3,0,1.0,0.0,0.8524797366037692,0.9931435591663158,0.375,0.31967990122641343,0.24631044909693575,0.9262398670371949,0.07376013043342579,0.9262398670371949
1646,1,1,0,1.0,0.0,0.22585090514152284,0.22585090514152284,0.16666666666666666,0.03764181752358714,0.0,0.6129254987162929,0.38707459357477003,0.6129254987162929
1653,3,2,1,0.6666666666666666,0.3333333333333333,0.3461019327570359,0.9922688372562386,0.375,0.12978822478388846,1.1256386218075736,0.6730509487187447,0.32694901596170883,0.9909397828035118
1655,3,2,1,0.6666666666666666,0.3333333333333333,0.12461979471296498,0.3736584813971269,0.375,0.04673242301736187,1.0136253261708357,0.5623098750136687,0.4376900803007036,0.8924145948182899
